Polska
72896
xMin,xMax,yMin,yMax
14.144,24.111,49.064,54.83
post_code,coordinates
60-246,52.39/16.889
60-247,52.391/16.889
60-248,52.39/16.888
60-251,52.391/16.892
60-252,52.391/16.892
60-253,52.392/16.888
60-254,52.393/16.888
60-255,52.392/16.892
60-256,52.393/16.888
60-257,52.392/16.893
60-258,52.393/16.891
60-259,52.393/16.888
60-261,52.394/16.887
60-262,52.393/16.897
60-263,52.391/16.895
60-264,52.394/16.898
60-265,52.392/16.897
60-266,52.391/16.895
60-267,52.391/16.887
60-268,52.39/16.885
60-269,52.39/16.886
60-271,52.39/16.884
60-272,52.389/16.886
60-273,52.392/16.876
60-274,52.392/16.878
60-275,52.393/16.881
60-276,52.394/16.88
60-277,52.397/16.879
60-278,52.394/16.873
60-279,52.394/16.871
60-281,52.396/16.873
60-282,52.395/16.881
60-283,52.396/16.879
60-284,52.397/16.877
60-286,52.397/16.879
60-287,52.394/16.877
60-288,52.398/16.882
60-289,52.397/16.882
60-301,52.394/16.864
60-302,52.394/16.866
60-303,52.395/16.869
60-304,52.395/16.867
60-306,52.396/16.868
60-307,52.397/16.87
60-308,52.396/16.867
60-309,52.394/16.861
60-311,52.4/16.881
60-312,52.399/16.876
60-313,52.397/16.866
60-316,52.397/16.866
60-317,52.399/16.872
60-318,52.396/16.859
60-319,52.401/16.858
60-320,52.4/16.863
60-321,52.401/16.864
60-322,52.394/16.86
60-323,52.405/16.871
60-324,52.405/16.864
60-325,52.399/16.865
60-326,52.4/16.868
60-327,52.4/16.869
60-328,52.4/16.872
60-329,52.399/16.874
60-330,52.401/16.872
60-331,52.401/16.874
60-332,52.401/16.876
60-334,52.402/16.877
60-335,52.407/16.876
60-336,52.41/16.876
60-337,52.406/16.875
60-338,52.406/16.874
60-339,52.403/16.875
60-341,52.404/16.874
60-343,52.401/16.877
60-344,52.402/16.874
60-345,52.403/16.87
60-346,52.402/16.877
60-347,52.404/16.872
60-348,52.402/16.879
60-349,52.403/16.881
60-351,52.403/16.882
60-352,52.402/16.884
60-354,52.405/16.881
60-355,52.404/16.888
60-356,52.406/16.889
60-357,52.407/16.888
60-358,52.406/16.887
60-359,52.407/16.886
60-361,52.407/16.885
60-362,52.407/16.884
60-363,52.407/16.884
60-365,52.407/16.882
60-366,52.407/16.883
60-367,52.406/16.88
60-368,52.405/16.879
60-369,52.407/16.879
60-371,52.406/16.878
60-373,52.41/16.878
60-374,52.409/16.875
60-375,52.409/16.879
60-376,52.41/16.877
60-378,52.41/16.868
60-379,52.405/16.868
60-381,52.407/16.868
60-382,52.409/16.869
60-383,52.41/16.869
60-384,52.411/16.87
60-385,52.407/16.869
60-386,52.407/16.869
60-387,52.41/16.874
60-388,52.409/16.874
60-389,52.409/16.872
60-391,52.408/16.872
60-392,52.409/16.871
60-393,52.409/16.87
60-394,52.41/16.871
60-395,52.41/16.872
60-396,52.41/16.885
60-397,52.41/16.879
60-398,52.411/16.872
60-401,52.423/16.871
60-406,52.426/16.86
60-407,52.423/16.855
60-408,52.421/16.86
60-409,52.425/16.852
60-411,52.427/16.851
60-412,52.429/16.855
60-413,52.43/16.852
60-415,52.434/16.85
60-416,52.439/16.841
60-418,52.433/16.841
60-419,52.432/16.843
60-421,52.427/16.847
60-425,52.43/16.841
60-427,52.429/16.832
60-431,52.436/16.834
60-432,52.438/16.834
60-433,52.439/16.834
60-434,52.439/16.838
60-438,52.434/16.829
60-439,52.434/16.827
60-441,52.433/16.826
60-442,52.434/16.827
60-443,52.434/16.825
60-446,52.432/16.82
60-447,52.431/16.822
60-449,52.43/16.807
60-451,52.432/16.815
60-452,52.434/16.824
60-453,52.434/16.817
60-454,52.439/16.823
60-456,52.437/16.812
60-457,52.436/16.8
60-458,52.437/16.809
60-461,52.451/16.866
60-462,52.461/16.876
60-463,52.456/16.855
60-464,52.457/16.874
60-465,52.456/16.89
60-466,52.455/16.874
60-467,52.456/16.876
60-468,52.454/16.848
60-469,52.456/16.882
60-471,52.452/16.878
60-472,52.453/16.883
60-473,52.451/16.882
60-474,52.451/16.881
60-475,52.453/16.898
60-476,52.445/16.89
60-478,52.442/16.894
60-479,52.455/16.882
60-480,52.474/16.781
60-501,52.41/16.902
60-502,52.409/16.899
60-503,52.411/16.899
60-504,52.411/16.899
60-505,52.412/16.9
60-506,52.412/16.9
60-508,52.41/16.901
60-509,52.41/16.899
60-511,52.41/16.9
60-512,52.41/16.896
60-513,52.41/16.895
60-514,52.411/16.9
60-516,52.41/16.901
60-517,52.411/16.899
60-518,52.411/16.903
60-519,52.408/16.902
60-521,52.412/16.902
60-522,52.413/16.902
60-523,52.413/16.902
60-524,52.412/16.898
60-525,52.412/16.899
60-526,52.412/16.898
60-527,52.413/16.899
60-528,52.413/16.899
60-529,52.414/16.899
60-532,52.411/16.897
60-533,52.411/16.895
60-534,52.413/16.897
60-535,52.412/16.896
60-536,52.414/16.904
60-537,52.417/16.906
60-538,52.415/16.906
60-539,52.417/16.905
60-541,52.418/16.898
60-542,52.418/16.896
60-543,52.416/16.89
60-544,52.418/16.893
60-545,52.419/16.895
60-546,52.419/16.899
60-547,52.413/16.895
60-548,52.413/16.893
60-549,52.412/16.895
60-551,52.412/16.896
60-552,52.412/16.894
60-553,52.411/16.893
60-554,52.41/16.893
60-555,52.409/16.894
60-556,52.411/16.891
60-557,52.411/16.89
60-558,52.413/16.892
60-559,52.414/16.893
60-561,52.413/16.891
60-562,52.414/16.89
60-563,52.414/16.891
60-564,52.412/16.886
60-566,52.413/16.885
60-567,52.411/16.877
60-568,52.414/16.886
60-569,52.413/16.887
60-571,52.414/16.889
60-572,52.413/16.878
60-573,52.418/16.889
60-574,52.415/16.895
60-575,52.416/16.892
60-576,52.415/16.894
60-577,52.416/16.888
60-578,52.416/16.883
60-579,52.416/16.884
60-581,52.416/16.883
60-582,52.416/16.882
60-583,52.415/16.882
60-584,52.416/16.881
60-586,52.418/16.887
60-587,52.417/16.879
60-588,52.417/16.886
60-589,52.417/16.877
60-591,52.413/16.875
60-592,52.415/16.872
60-593,52.416/16.874
60-594,52.42/16.876
60-595,52.417/16.873
60-598,52.415/16.874
60-601,52.418/16.91
60-602,52.418/16.913
60-603,52.419/16.913
60-604,52.419/16.91
60-605,52.421/16.904
60-607,52.417/16.92
60-608,52.418/16.915
60-611,52.422/16.909
60-612,52.422/16.909
60-613,52.422/16.914
60-614,52.423/16.908
60-615,52.424/16.905
60-616,52.424/16.905
60-617,52.425/16.904
60-618,52.425/16.905
60-619,52.424/16.9
60-621,52.421/16.898
60-622,52.427/16.89
60-623,52.426/16.901
60-624,52.427/16.902
60-625,52.428/16.895
60-626,52.433/16.884
60-627,52.428/16.903
60-628,52.429/16.897
60-631,52.433/16.898
60-632,52.43/16.898
60-637,52.426/16.907
60-638,52.426/16.908
60-639,52.426/16.909
60-642,52.426/16.911
60-643,52.426/16.911
60-644,52.426/16.912
60-645,52.426/16.915
60-646,52.423/16.914
60-647,52.423/16.915
60-648,52.429/16.915
60-649,52.43/16.916
60-650,52.441/16.91
60-651,52.426/16.914
60-652,52.43/16.914
60-653,52.431/16.912
60-654,52.431/16.911
60-655,52.43/16.906
60-656,52.43/16.905
60-658,52.431/16.907
60-663,52.436/16.909
60-665,52.433/16.909
60-681,52.449/16.914
60-682,52.45/16.923
60-683,52.464/16.902
60-684,52.46/16.913
60-685,52.457/16.904
60-686,52.454/16.927
60-687,52.461/16.922
60-688,52.46/16.903
60-689,52.461/16.896
60-691,52.453/16.905
60-692,52.452/16.905
60-693,52.45/16.906
60-694,52.456/16.906
60-701,52.4/16.909
60-702,52.401/16.908
60-703,52.399/16.906
60-704,52.399/16.906
60-705,52.398/16.906
60-706,52.397/16.904
60-707,52.396/16.902
60-708,52.396/16.903
60-709,52.398/16.905
60-710,52.397/16.905
60-711,52.397/16.903
60-712,52.397/16.905
60-713,52.396/16.905
60-715,52.397/16.906
60-716,52.395/16.906
60-717,52.392/16.905
60-718,52.392/16.905
60-719,52.394/16.905
60-720,52.395/16.906
60-722,52.395/16.905
60-723,52.394/16.904
60-724,52.393/16.904
60-725,52.395/16.903
60-726,52.394/16.903
60-727,52.393/16.903
60-728,52.392/16.903
60-729,52.391/16.903
60-731,52.395/16.901
60-732,52.394/16.902
60-733,52.394/16.9
60-734,52.401/16.908
60-736,52.399/16.904
60-737,52.397/16.902
60-738,52.397/16.903
60-739,52.396/16.901
60-740,52.396/16.9
60-741,52.395/16.899
60-743,52.397/16.9
60-744,52.398/16.897
60-745,52.398/16.898
60-746,52.398/16.898
60-747,52.397/16.9
60-748,52.401/16.896
60-749,52.398/16.9
60-750,52.399/16.897
60-751,52.399/16.892
60-753,52.399/16.899
60-754,52.401/16.899
60-755,52.401/16.899
60-756,52.399/16.899
60-757,52.402/16.898
60-758,52.401/16.897
60-759,52.399/16.898
60-760,52.4/16.897
60-761,52.399/16.898
60-762,52.401/16.898
60-763,52.4/16.898
60-764,52.4/16.898
60-765,52.398/16.902
60-766,52.404/16.9
60-767,52.398/16.9
60-768,52.397/16.899
60-769,52.397/16.899
60-770,52.4/16.9
60-771,52.403/16.901
60-772,52.404/16.9
60-773,52.401/16.904
60-774,52.402/16.904
60-775,52.401/16.903
60-778,52.403/16.901
60-779,52.404/16.899
60-780,52.406/16.903
60-781,52.405/16.904
60-782,52.405/16.899
60-783,52.404/16.895
60-784,52.403/16.892
60-785,52.404/16.898
60-786,52.403/16.892
60-787,52.406/16.901
60-788,52.405/16.902
60-789,52.401/16.891
60-790,52.399/16.887
60-791,52.4/16.889
60-792,52.401/16.892
60-801,52.405/16.893
60-802,52.404/16.892
60-803,52.407/16.893
60-804,52.404/16.89
60-805,52.404/16.891
60-806,52.407/16.892
60-808,52.408/16.908
60-809,52.407/16.908
60-810,52.406/16.908
60-811,52.408/16.899
60-812,52.409/16.889
60-813,52.408/16.909
60-814,52.409/16.904
60-815,52.408/16.908
60-816,52.41/16.907
60-817,52.41/16.907
60-818,52.41/16.906
60-819,52.411/16.904
60-820,52.412/16.905
60-822,52.41/16.908
60-823,52.41/16.909
60-824,52.411/16.905
60-825,52.411/16.905
60-826,52.41/16.907
60-829,52.411/16.913
60-830,52.412/16.913
60-831,52.413/16.914
60-832,52.41/16.906
60-833,52.413/16.912
60-834,52.412/16.912
60-835,52.41/16.91
60-836,52.41/16.911
60-837,52.409/16.91
60-838,52.411/16.912
60-839,52.411/16.911
60-840,52.412/16.909
60-841,52.411/16.908
60-842,52.412/16.906
60-843,52.412/16.907
60-844,52.413/16.91
60-845,52.41/16.909
60-846,52.413/16.911
60-847,52.412/16.904
60-848,52.413/16.905
60-849,52.414/16.906
60-850,52.414/16.909
60-851,52.414/16.909
60-852,52.414/16.913
60-853,52.414/16.913
60-854,52.413/16.907
60-855,52.413/16.907
60-856,52.415/16.909
60-857,52.415/16.908
60-858,52.416/16.908
60-859,52.414/16.906
60-860,52.413/16.906
60-861,52.416/16.908
60-862,52.417/16.91
60-863,52.417/16.908
60-864,52.415/16.91
60-865,52.415/16.911
60-866,52.415/16.914
60-867,52.416/16.913
61-001,52.417/16.96
61-002,52.417/16.961
61-003,52.416/16.956
61-005,52.417/16.965
61-006,52.421/16.966
61-007,52.421/16.971
61-008,52.422/16.967
61-011,52.422/16.971
61-012,52.423/16.972
61-013,52.427/16.974
61-014,52.427/16.973
61-015,52.424/16.984
61-016,52.429/16.979
61-017,52.428/16.98
61-019,52.422/16.974
61-021,52.419/16.981
61-021,52.174/17.222
61-021,52.201/17.16
61-022,52.416/16.977
61-022,52.246/16.995
61-023,52.411/16.968
61-028,52.409/16.969
61-029,52.411/16.97
61-031,52.408/16.979
61-033,52.411/16.98
61-035,52.411/16.977
61-036,52.407/16.981
61-037,52.414/16.976
61-038,52.412/16.981
61-039,52.411/16.982
61-041,52.411/16.989
61-042,52.411/16.988
61-044,52.412/16.988
61-045,52.413/16.986
61-046,52.413/16.984
61-047,52.409/16.985
61-048,52.408/16.986
61-049,52.406/16.991
61-051,52.408/16.988
61-052,52.408/16.993
61-053,52.408/17.001
61-054,52.408/17.008
61-055,52.411/17.014
61-056,52.411/17.042
61-057,52.407/17.033
61-058,52.418/17.055
61-059,52.415/17.044
61-060,52.409/17.032
61-062,52.408/17.02
61-063,52.405/17.019
61-064,52.389/17.004
61-065,52.393/17.021
61-066,52.394/17.021
61-070,52.436/17.012
61-101,52.409/16.941
61-102,52.408/16.943
61-103,52.409/16.943
61-104,52.408/16.941
61-105,52.409/16.943
61-108,52.414/16.947
61-109,52.411/16.948
61-111,52.407/16.948
61-112,52.408/16.949
61-113,52.409/16.961
61-114,52.411/16.961
61-115,52.412/16.961
61-116,52.41/16.961
61-117,52.412/16.961
61-118,52.411/16.964
61-119,52.414/16.964
61-121,52.411/16.952
61-122,52.412/16.952
61-123,52.412/16.954
61-124,52.411/16.952
61-125,52.411/16.953
61-126,52.411/16.954
61-127,52.412/16.955
61-129,52.413/16.961
61-131,52.397/16.962
61-132,52.397/16.968
61-136,52.396/16.949
61-138,52.402/16.95
61-139,52.395/16.948
61-141,52.399/16.951
61-142,52.399/16.948
61-144,52.393/16.956
61-146,52.396/16.947
61-147,52.395/16.946
61-148,52.395/16.945
61-149,52.394/16.946
61-151,52.394/16.947
61-152,52.393/16.948
61-153,52.393/16.946
61-154,52.393/16.945
61-155,52.391/16.943
61-156,52.391/16.945
61-157,52.392/16.945
61-158,52.392/16.947
61-159,52.39/16.945
61-160,52.3/16.961
61-160,52.322/16.917
61-160,52.303/16.905
61-160,52.315/16.934
61-160,52.286/16.918
61-160,52.282/16.928
61-160,52.25/16.893
61-160,52.225/16.963
61-161,52.389/16.944
61-162,52.389/16.943
61-163,52.388/16.942
61-164,52.387/16.941
61-165,52.387/16.943
61-166,52.387/16.943
61-168,52.383/16.94
61-200,52.535/17.634
61-203,52.392/16.941
61-205,52.392/16.957
61-206,52.392/16.958
61-207,52.391/16.959
61-208,52.391/16.959
61-209,52.39/16.96
61-211,52.39/16.961
61-212,52.389/16.962
61-213,52.389/16.957
61-214,52.389/16.956
61-215,52.388/16.954
61-216,52.388/16.957
61-217,52.39/16.949
61-218,52.39/16.95
61-219,52.39/16.951
61-221,52.391/16.951
61-222,52.391/16.953
61-223,52.391/16.952
61-224,52.394/16.951
61-225,52.394/16.952
61-226,52.394/16.952
61-227,52.393/16.95
61-228,52.393/16.952
61-229,52.393/16.953
61-231,52.394/16.954
61-233,52.392/16.949
61-234,52.392/16.95
61-235,52.392/16.95
61-236,52.392/16.95
61-237,52.392/16.951
61-238,52.392/16.951
61-239,52.391/16.95
61-241,52.39/16.948
61-242,52.383/16.975
61-243,52.384/16.963
61-244,52.393/16.987
61-245,52.39/16.987
61-246,52.389/16.957
61-248,52.378/16.972
61-249,52.381/16.963
61-251,52.379/16.966
61-252,52.387/16.959
61-253,52.384/16.96
61-255,52.394/16.977
61-285,52.383/16.984
61-286,52.383/16.978
61-287,52.384/16.979
61-288,52.384/16.977
61-289,52.386/16.978
61-290,52.386/16.981
61-291,52.384/16.982
61-292,52.383/16.981
61-293,52.39/16.97
61-294,52.39/16.972
61-295,52.389/16.972
61-296,52.388/16.972
61-297,52.388/16.975
61-298,52.385/16.976
61-299,52.389/16.976
61-302,52.377/16.99
61-303,52.386/17.033
61-304,52.383/17.025
61-306,52.363/17.025
61-307,52.368/17.011
61-308,52.369/16.994
61-309,52.371/16.993
61-311,52.368/16.999
61-312,52.359/17.009
61-313,52.351/17.034
61-314,52.371/17.002
61-315,52.359/16.985
61-316,52.352/16.97
61-317,52.338/16.976
61-318,52.342/16.983
61-321,52.34/16.986
61-323,52.346/16.997
61-324,52.344/17.012
61-327,52.308/16.981
61-328,52.315/16.953
61-329,52.318/16.958
61-332,52.335/16.928
61-333,52.341/16.925
61-334,52.344/16.926
61-335,52.345/16.938
61-337,52.353/16.94
61-339,52.357/16.939
61-341,52.352/16.923
61-343,52.343/16.923
61-344,52.354/16.93
61-345,52.354/16.928
61-347,52.356/16.931
61-348,52.365/16.93
61-351,52.356/16.948
61-353,52.358/16.944
61-354,52.345/16.922
61-355,52.359/16.942
61-357,52.366/16.945
61-359,52.364/16.933
61-361,52.367/16.932
61-362,52.368/16.941
61-366,52.369/16.94
61-367,52.37/16.944
61-368,52.372/16.942
61-369,52.374/16.947
61-371,52.372/16.94
61-373,52.38/16.947
61-374,52.38/16.948
61-375,52.381/16.947
61-376,52.381/16.95
61-377,52.381/16.95
61-378,52.381/16.952
61-379,52.381/16.953
61-381,52.38/16.953
61-382,52.382/16.949
61-383,52.382/16.949
61-384,52.382/16.95
61-385,52.382/16.951
61-386,52.383/16.952
61-387,52.384/16.95
61-388,52.384/16.949
61-389,52.385/16.95
61-392,52.386/16.95
61-393,52.385/16.947
61-394,52.386/16.947
61-395,52.387/16.948
61-396,52.387/16.948
61-397,52.388/16.948
61-402,52.361/16.892
61-403,52.363/16.894
61-404,52.362/16.891
61-405,52.362/16.89
61-406,52.363/16.887
61-407,52.359/16.884
61-408,52.359/16.884
61-409,52.363/16.882
61-411,52.359/16.881
61-412,52.364/16.882
61-413,52.363/16.884
61-414,52.365/16.88
61-415,52.365/16.887
61-417,52.368/16.879
61-418,52.369/16.882
61-419,52.37/16.886
61-421,52.368/16.886
61-422,52.368/16.889
61-423,52.372/16.889
61-424,52.373/16.892
61-425,52.373/16.896
61-426,52.371/16.895
61-427,52.371/16.896
61-428,52.37/16.896
61-429,52.369/16.894
61-431,52.374/16.891
61-432,52.368/16.894
61-433,52.368/16.898
61-434,52.365/16.897
61-435,52.365/16.898
61-436,52.368/16.901
61-437,52.368/16.904
61-441,52.362/16.904
61-442,52.364/16.908
61-443,52.365/16.907
61-444,52.365/16.905
61-445,52.364/16.905
61-446,52.365/16.907
61-447,52.364/16.909
61-448,52.366/16.909
61-449,52.366/16.906
61-450,52.362/16.907
61-451,52.367/16.911
61-453,52.367/16.905
61-454,52.368/16.906
61-455,52.368/16.907
61-456,52.369/16.906
61-457,52.369/16.912
61-458,52.368/16.913
61-459,52.369/16.912
61-461,52.37/16.911
61-462,52.371/16.905
61-463,52.371/16.905
61-464,52.371/16.911
61-465,52.371/16.911
61-466,52.371/16.909
61-467,52.371/16.908
61-468,52.371/16.906
61-469,52.372/16.904
61-471,52.37/16.901
61-472,52.373/16.901
61-473,52.374/16.901
61-474,52.373/16.898
61-475,52.375/16.897
61-476,52.376/16.892
61-477,52.374/16.91
61-478,52.375/16.908
61-479,52.377/16.912
61-481,52.376/16.906
61-482,52.377/16.898
61-483,52.379/16.898
61-485,52.379/16.91
61-486,52.378/16.912
61-487,52.38/16.915
61-488,52.383/16.917
61-489,52.381/16.914
61-491,52.38/16.915
61-492,52.378/16.922
61-493,52.379/16.917
61-494,52.383/16.92
61-495,52.382/16.918
61-501,52.388/16.922
61-502,52.387/16.919
61-503,52.388/16.92
61-504,52.388/16.92
61-505,52.387/16.918
61-507,52.387/16.916
61-508,52.387/16.915
61-509,52.387/16.914
61-511,52.388/16.915
61-512,52.387/16.913
61-513,52.385/16.918
61-514,52.385/16.917
61-515,52.386/16.916
61-517,52.39/16.913
61-518,52.389/16.912
61-519,52.389/16.913
61-521,52.389/16.913
61-522,52.389/16.917
61-523,52.389/16.915
61-524,52.388/16.914
61-525,52.389/16.918
61-526,52.391/16.92
61-527,52.391/16.917
61-528,52.391/16.917
61-529,52.391/16.918
61-531,52.391/16.919
61-532,52.391/16.919
61-534,52.392/16.919
61-535,52.392/16.916
61-536,52.391/16.916
61-537,52.392/16.917
61-538,52.393/16.916
61-541,52.394/16.919
61-542,52.395/16.919
61-543,52.395/16.92
61-544,52.391/16.92
61-545,52.391/16.922
61-546,52.392/16.923
61-547,52.392/16.921
61-548,52.392/16.922
61-551,52.394/16.924
61-552,52.395/16.926
61-553,52.396/16.928
61-555,52.395/16.934
61-556,52.395/16.937
61-558,52.394/16.921
61-559,52.396/16.921
61-561,52.397/16.921
61-562,52.396/16.92
61-563,52.396/16.924
61-564,52.397/16.925
61-565,52.396/16.924
61-567,52.393/16.921
61-568,52.397/16.922
61-569,52.399/16.921
61-571,52.395/16.923
61-572,52.396/16.923
61-573,52.396/16.923
61-574,52.396/16.923
61-575,52.397/16.923
61-576,52.395/16.923
61-577,52.398/16.924
61-578,52.399/16.923
61-579,52.398/16.919
61-581,52.399/16.919
61-582,52.397/16.92
61-583,52.397/16.92
61-584,52.4/16.922
61-586,52.401/16.919
61-588,52.404/16.915
61-590,52.253/18.173
61-601,52.47/16.948
61-602,52.467/16.951
61-605,52.465/16.951
61-606,52.467/16.939
61-607,52.459/16.95
61-608,52.457/16.945
61-609,52.456/16.94
61-611,52.453/16.948
61-612,52.456/16.953
61-614,52.455/16.934
61-615,52.447/16.938
61-616,52.447/16.936
61-619,52.445/16.951
61-621,52.434/16.944
61-622,52.431/16.946
61-623,52.429/16.951
61-624,52.435/16.941
61-625,52.436/16.944
61-626,52.424/16.946
61-627,52.44/16.942
61-628,52.429/16.945
61-629,52.43/16.943
61-631,52.438/16.942
61-632,52.43/16.944
61-633,52.431/16.94
61-634,52.431/16.94
61-635,52.432/16.94
61-636,52.433/16.94
61-637,52.433/16.939
61-638,52.431/16.941
61-639,52.438/16.944
61-641,52.439/16.944
61-642,52.438/16.944
61-643,52.441/16.928
61-644,52.439/16.929
61-645,52.442/16.927
61-646,52.437/16.928
61-647,52.436/16.927
61-648,52.437/16.924
61-649,52.438/16.923
61-650,52.44/16.923
61-651,52.441/16.923
61-652,52.439/16.924
61-653,52.44/16.924
61-654,52.428/16.939
61-655,52.429/16.936
61-656,52.434/16.917
61-657,52.429/16.932
61-658,52.427/16.93
61-659,52.425/16.937
61-661,52.425/16.923
61-662,52.426/16.925
61-663,52.424/16.934
61-664,52.427/16.927
61-666,52.425/16.923
61-667,52.425/16.923
61-668,52.426/16.923
61-671,52.432/16.918
61-672,52.436/16.938
61-673,52.437/16.938
61-674,52.44/16.938
61-675,52.441/16.939
61-676,52.439/16.939
61-677,52.436/16.934
61-678,52.437/16.932
61-679,52.432/16.933
61-680,52.479/16.936
61-681,52.431/16.931
61-682,52.43/16.927
61-683,52.432/16.928
61-684,52.432/16.927
61-685,52.43/16.925
61-686,52.431/16.926
61-687,52.429/16.922
61-688,52.43/16.922
61-689,52.433/16.925
61-692,52.44/16.915
61-693,52.44/16.914
61-694,52.44/16.953
61-695,52.439/16.954
61-696,52.432/16.945
61-697,52.44/16.932
61-698,52.442/16.933
61-699,52.439/16.937
61-701,52.409/16.92
61-702,52.408/16.921
61-703,52.408/16.921
61-704,52.412/16.917
61-705,52.414/16.917
61-706,52.411/16.923
61-707,52.413/16.918
61-708,52.414/16.919
61-709,52.415/16.922
61-710,52.416/16.923
61-711,52.417/16.928
61-712,52.409/16.916
61-713,52.411/16.919
61-714,52.414/16.923
61-715,52.408/16.92
61-716,52.412/16.922
61-717,52.412/16.922
61-718,52.415/16.932
61-719,52.416/16.932
61-721,52.416/16.933
61-722,52.416/16.935
61-725,52.409/16.923
61-726,52.41/16.924
61-727,52.411/16.924
61-728,52.409/16.925
61-729,52.411/16.926
61-730,52.411/16.926
61-731,52.409/16.927
61-732,52.411/16.926
61-733,52.413/16.923
61-734,52.415/16.92
61-735,52.412/16.93
61-736,52.413/16.926
61-737,52.408/16.923
61-738,52.408/16.927
61-739,52.408/16.927
61-741,52.41/16.926
61-742,52.41/16.928
61-743,52.41/16.931
61-744,52.41/16.932
61-745,52.41/16.929
61-746,52.411/16.931
61-747,52.412/16.931
61-748,52.414/16.932
61-749,52.412/16.933
61-751,52.412/16.935
61-752,52.413/16.937
61-753,52.411/16.94
61-754,52.411/16.94
61-755,52.41/16.94
61-756,52.412/16.936
61-757,52.413/16.939
61-758,52.409/16.938
61-759,52.411/16.936
61-760,52.41/16.937
61-761,52.41/16.935
61-762,52.41/16.937
61-763,52.41/16.934
61-764,52.411/16.932
61-765,52.409/16.934
61-766,52.41/16.935
61-767,52.41/16.933
61-768,52.409/16.932
61-770,52.408/16.931
61-771,52.408/16.932
